method,mode,sequence,exposure_next,photometric_condition,radius_bin,tested_points,valid_points,valid_fraction,mean_normal_error,median_normal_error,p90_normal_error,mean_EPE,median_EPE,p90_EPE,mean_abs_It,runtime_ms,ms_per_pair,ms_per_valid_point
classical_nf,response,Office,1.0,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.801339864730835,0.9555498361587524,3.59543514251709,1.804019570350647,0.9682206511497498,3.5954644680023193,0.16102983057498932,37.65683100004935,12.552277000016451,0.5457511739137587
classical_nf,response,Office,1.0,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6207080483436584,0.33708328008651733,1.769286870956421,0.6231446862220764,0.33712172508239746,1.7693891525268555,0.2975706458091736,0.0,0.0,0.0
classical_nf,response,Office,1.0,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.150439977645874,1.7561486959457397,4.321792125701904,2.1515285968780518,1.7561498880386353,4.321908950805664,0.14032039046287537,0.0,0.0,0.0
classical_nf,response,Office,1.0,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.016857385635376,0.9954188466072083,3.5740904808044434,2.0224905014038086,1.0062031745910645,3.5741069316864014,0.101692795753479,0.0,0.0,0.0
classical_nf,vignette,Office,1.0,synthetic_gamma_vignette_exposure,all,69,57,0.8260869565217391,1.6738839149475098,1.0271838903427124,3.471487045288086,1.6760478019714355,1.0401437282562256,3.473355770111084,0.1456322968006134,16.954461000068477,5.651487000022826,0.29744668421172765
classical_nf,vignette,Office,1.0,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6313720345497131,0.2758432626724243,1.9046356678009033,0.6337234377861023,0.27611902356147766,1.9049707651138306,0.20778138935565948,0.0,0.0,0.0
classical_nf,vignette,Office,1.0,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,1.8271464109420776,2.0013179779052734,3.5922293663024902,1.82801353931427,2.001526355743408,3.593352794647217,0.12699688971042633,0.0,0.0,0.0
classical_nf,vignette,Office,1.0,synthetic_gamma_vignette_exposure,border,20,17,0.85,2.2980215549468994,1.3108445405960083,5.879400730133057,2.3020145893096924,1.312246561050415,5.879624366760254,0.12295190244913101,0.0,0.0,0.0
classical_nf,exposure,Office,1.0,synthetic_gamma_vignette_exposure,all,69,55,0.7971014492753623,1.3487178087234497,0.9545208215713501,3.258584499359131,1.3514353036880493,0.954676628112793,3.259145498275757,0.13498280942440033,13.173586000107207,4.391195333369069,0.23951974545649468
classical_nf,exposure,Office,1.0,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6308761239051819,0.2758866548538208,1.904637336730957,0.6331784129142761,0.2761795222759247,1.9049588441848755,0.20555098354816437,0.0,0.0,0.0
classical_nf,exposure,Office,1.0,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,1.8250682353973389,1.997558355331421,3.5847322940826416,1.8259656429290771,1.9978930950164795,3.585814952850342,0.11924038827419281,0.0,0.0,0.0
classical_nf,exposure,Office,1.0,synthetic_gamma_vignette_exposure,border,20,15,0.75,1.1930299997329712,1.0027680397033691,2.367218494415283,1.1992892026901245,1.0135927200317383,2.3684282302856445,0.09640593081712723,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.0,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.801339864730835,0.9555498361587524,3.59543514251709,1.804019570350647,0.9682206511497498,3.5954644680023193,0.16102983057498932,38.01580499987267,12.671934999957557,0.5509536956503286
classical_nf,response_exposure,Office,1.0,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6207080483436584,0.33708328008651733,1.769286870956421,0.6231446862220764,0.33712172508239746,1.7693891525268555,0.2975706458091736,0.0,0.0,0.0
