interval_index,start_s,end_s,events,dynamic_fraction,max_probability,mean_probability
163,16.3,16.4,722712,0.077109375,0.7310585379600525,0.3045103847980499
164,16.4,16.5,678951,0.08639973958333333,0.7310585379600525,0.30877596139907837
165,16.5,16.599999999999998,612325,0.07864583333333333,0.7310585379600525,0.30527177453041077
166,16.599999999999998,16.7,628395,0.08947916666666667,0.7310585379600525,0.3102642893791199
167,16.7,16.8,677802,0.08664388020833333,0.7310585379600525,0.30901649594306946
168,16.8,16.9,666025,0.0824609375,0.7310585379600525,0.3071855902671814
169,16.9,17.0,611098,0.10373046875,0.7310585379600525,0.316842257976532
170,17.0,17.099999999999998,592094,0.06457356770833333,0.7310585379600525,0.29903075098991394
171,17.099999999999998,17.2,599573,0.042333984375,0.7310585379600525,0.28859660029411316
172,17.2,17.3,591955,0.03393880208333333,0.7310585379600525,0.2845214605331421
173,17.3,17.4,631789,0.048642578125,0.7310585379600525,0.29173704981803894
174,17.4,17.5,565399,0.042574869791666664,0.7310585379600525,0.28874632716178894
175,17.5,17.599999999999998,576486,0.06361979166666666,0.7310585379600525,0.2982812523841858
176,17.599999999999998,17.7,723064,0.04327799479166667,0.7310585379600525,0.2891109585762024
177,17.7,17.8,691319,0.06982747395833333,0.7310585379600525,0.3015233278274536
178,17.8,17.9,688446,0.11342447916666666,0.7310585379600525,0.3211631178855896
179,17.9,18.0,851779,0.09421875,0.7310585379600525,0.31279489398002625
180,18.0,18.099999999999998,795331,0.06947591145833333,0.7310585379600525,0.3013288974761963
181,18.099999999999998,18.2,819015,0.08329427083333334,0.7310585379600525,0.30781054496765137
182,18.2,18.3,758529,0.06551432291666667,0.7310585379600525,0.29935911297798157
183,18.3,18.4,897070,0.09805989583333333,0.7310585379600525,0.31454890966415405
184,18.4,18.5,991438,0.10690104166666667,0.7310585379600525,0.31842079758644104
185,18.5,18.599999999999998,1018685,0.148447265625,0.7310585379600525,0.33734825253486633
186,18.599999999999998,18.7,977239,0.15032552083333334,0.7310585379600525,0.3381735384464264
187,18.7,18.8,918553,0.15202473958333335,0.7310585379600525,0.3392079174518585
188,18.8,18.9,839089,0.07875,0.7310585379600525,0.30573537945747375
189,18.9,19.0,818602,0.08712239583333334,0.7310585379600525,0.3094468116760254
190,19.0,19.099999999999998,853263,0.08333333333333333,0.7310585379600525,0.30770519375801086
191,19.099999999999998,19.2,811929,0.078525390625,0.7310585379600525,0.30540668964385986
192,19.2,19.3,783224,0.09397786458333333,0.7310585379600525,0.312551349401474
193,19.3,19.4,712457,0.13868489583333332,0.7310585379600525,0.3329000473022461
194,19.4,19.5,739564,0.06082682291666667,0.7310585379600525,0.2970437705516815
195,19.5,19.599999999999998,772914,0.045260416666666664,0.7310585379600525,0.2900741696357727
196,19.599999999999998,19.7,804680,0.10193033854166667,0.7310585379600525,0.3161434829235077
197,19.7,19.8,850674,0.13063151041666668,0.7310585379600525,0.3292348086833954
198,19.8,19.9,918010,0.15569010416666668,0.7310585379600525,0.3408145010471344
199,19.9,20.0,897096,0.0975,0.7310585379600525,0.3138972520828247
200,20.0,20.099999999999998,897035,0.16223958333333333,0.7310585379600525,0.3438529670238495
201,20.099999999999998,20.2,781187,0.06297526041666666,0.7310585379600525,0.29813578724861145
202,20.2,20.3,856011,0.151015625,0.7310585379600525,0.3391241133213043
203,20.3,20.4,920131,0.11270833333333333,0.7310585379600525,0.3210389316082001
204,20.4,20.5,715438,0.1166015625,0.7310585379600525,0.3226456940174103
205,20.5,20.599999999999998,503973,0.126787109375,0.7310585379600525,0.3275125026702881
206,20.599999999999998,20.7,455398,0.14598958333333334,0.7310585379600525,0.3363698720932007
207,20.7,20.8,496190,0.10882161458333334,0.7310585379600525,0.3194125294685364
208,20.8,20.9,508659,0.11902018229166667,0.7310585379600525,0.3240078091621399
209,20.9,21.0,566694,0.14473307291666668,0.7310585379600525,0.33584460616111755
210,21.0,21.099999999999998,628120,0.13174479166666667,0.7310585379600525,0.32984116673469543
211,21.099999999999998,21.2,666208,0.10100911458333334,0.7310585379600525,0.31572410464286804
212,21.2,21.3,790291,0.07193033854166667,0.7310585379600525,0.30249255895614624
213,21.3,21.4,792750,0.08179036458333333,0.7310585379600525,0.307039737701416
214,21.4,21.5,830361,0.08600260416666666,0.7310585379600525,0.30891653895378113
215,21.5,21.599999999999998,938017,0.03955729166666667,0.7310585379600525,0.28723326325416565
216,21.599999999999998,21.7,889065,0.03513671875,0.7310585379600525,0.2853211760520935
217,21.7,21.8,849708,0.05096028645833333,0.7310585379600525,0.2927156686782837
218,21.8,21.9,839723,0.09470377604166667,0.7310585379600525,0.31262609362602234
219,21.9,22.0,834814,0.10304036458333334,0.7310585379600525,0.3163248598575592
220,22.0,22.099999999999998,764659,0.07518880208333334,0.7310585379600525,0.3038267195224762
221,22.099999999999998,22.2,702615,0.08604166666666667,0.7310585379600525,0.30879947543144226
222,22.2,22.3,598003,0.11466145833333333,0.7310585379600525,0.32166749238967896
223,22.3,22.4,581659,0.144736328125,0.7310585379600525,0.3357929289340973
224,22.4,22.5,618704,0.15490885416666667,0.7310585379600525,0.3403778672218323
225,22.5,22.599999999999998,541693,0.09463216145833334,0.7310585379600525,0.31262680888175964
226,22.599999999999998,22.7,564950,0.07191731770833333,0.7310585379600525,0.3022649586200714
227,22.7,22.8,616649,0.099013671875,0.7310585379600525,0.31461235880851746
228,22.8,22.9,578870,0.10321940104166667,0.7310585379600525,0.3170941472053528
229,22.9,23.0,640463,0.182314453125,0.7310585379600525,0.35260409116744995
230,23.0,23.099999999999998,902218,0.125810546875,0.7310585379600525,0.3271339535713196
231,23.099999999999998,23.2,924759,0.11215494791666666,0.7310585379600525,0.3207559287548065
232,23.2,23.3,800772,0.042900390625,0.7310585379600525,0.2886800765991211
233,23.3,23.4,862237,0.07560546875,0.7310585379600525,0.3041746914386749
234,23.4,23.5,1055343,0.08038736979166666,0.7310585379600525,0.3060445487499237
235,23.5,23.599999999999998,1039884,0.11278971354166667,0.7310585379600525,0.32110723853111267
236,23.599999999999998,23.7,1047395,0.11242513020833333,0.7310585379600525,0.3210810720920563
237,23.7,23.799999999999997,1022884,0.08811848958333333,0.7310585379600525,0.30997541546821594
238,23.799999999999997,23.9,962741,0.16393880208333333,0.7310585379600525,0.34483906626701355
239,23.9,24.0,886401,0.13276692708333335,0.7310585379600525,0.3304814100265503
240,24.0,24.099999999999998,862380,0.06827799479166667,0.7310585379600525,0.30075910687446594
241,24.099999999999998,24.2,866387,0.072099609375,0.7310585379600525,0.302690327167511
242,24.2,24.299999999999997,945876,0.05235026041666667,0.7310585379600525,0.292767733335495
243,24.299999999999997,24.4,905417,0.06786458333333334,0.7310585379600525,0.3001876473426819
244,24.4,24.5,874428,0.06581705729166666,0.7310585379600525,0.29932641983032227
245,24.5,24.599999999999998,907225,0.05939453125,0.7310585379600525,0.296431303024292
246,24.599999999999998,24.7,925513,0.03521809895833333,0.7310585379600525,0.28532421588897705
247,24.7,24.799999999999997,930990,0.03502604166666667,0.7310585379600525,0.28520938754081726
248,24.799999999999997,24.9,890824,0.042197265625,0.7310585379600525,0.2883373200893402
249,24.9,25.0,871121,0.04818359375,0.7310585379600525,0.2912943363189697
250,25.0,25.099999999999998,879371,0.043121744791666666,0.7310585379600525,0.2887270450592041
251,25.099999999999998,25.2,939879,0.042763671875,0.7310585379600525,0.2884733974933624
252,25.2,25.299999999999997,956301,0.030498046875,0.7310585379600525,0.28304076194763184
253,25.299999999999997,25.4,948665,0.037438151041666666,0.7310585379600525,0.28610092401504517
254,25.4,25.5,933060,0.033704427083333335,0.7310585379600525,0.28443455696105957
255,25.5,25.599999999999998,976524,0.04282877604166667,0.7310585379600525,0.2889053523540497
256,25.599999999999998,25.7,1083804,0.06879231770833333,0.7310585379600525,0.3008909225463867
257,25.7,25.799999999999997,1113697,0.049013671875,0.7310585379600525,0.2915918231010437
258,25.799999999999997,25.9,1111915,0.028089192708333332,0.7310585379600525,0.2821815609931946
259,25.9,26.0,1106643,0.014742838541666666,0.7310585379600525,0.27613040804862976
260,26.0,26.099999999999998,1096088,0.001787109375,0.7310584187507629,0.26979172229766846
261,26.099999999999998,26.2,1083524,0.003935546875,0.7310585379600525,0.27077242732048035
262,26.2,26.299999999999997,1080414,0.002001953125,0.7310585379600525,0.2698836326599121
263,26.299999999999997,26.4,1137258,0.00232421875,0.7310585379600525,0.2700214684009552
264,26.4,26.5,1203972,0.004996744791666666,0.7310585379600525,0.27131593227386475
265,26.5,26.599999999999998,1227893,0.00982421875,0.7310585379600525,0.2735109329223633
266,26.599999999999998,26.7,1241560,0.008557942708333334,0.7310585379600525,0.2729339897632599
267,26.7,26.799999999999997,1288028,0.007373046875,0.7310585379600525,0.2724325954914093
268,26.799999999999997,26.9,1357719,0.0018717447916666667,0.7310584783554077,0.2698975205421448
269,26.9,27.0,1352180,0.0020540364583333335,0.7310585379600525,0.2699788510799408
270,27.0,27.099999999999998,1012408,0.0011165364583333333,0.7310585379600525,0.2695212960243225
271,27.099999999999998,27.2,823512,0.0010091145833333334,0.7310585379600525,0.2694264352321625
272,27.2,27.299999999999997,857943,0.000888671875,0.7310585379600525,0.2693882882595062
273,27.299999999999997,27.4,880873,0.0008984375,0.7310585379600525,0.2693934440612793
274,27.4,27.5,850228,0.000712890625,0.7310585379600525,0.26930710673332214
275,27.5,27.599999999999998,847283,0.0005859375,0.7310585379600525,0.26925575733184814
276,27.599999999999998,27.7,846131,0.000478515625,0.7310585379600525,0.2692405581474304
277,27.7,27.799999999999997,856519,0.0004654947916666667,0.7310584783554077,0.26923152804374695
278,27.799999999999997,27.9,855226,0.0004296875,0.7310585379600525,0.26919564604759216
279,27.9,28.0,843178,0.0003971354166666667,0.7310585379600525,0.269151508808136
280,28.0,28.099999999999998,841462,0.000419921875,0.7310585379600525,0.2691496014595032
